what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209553262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209555027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209557330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209560069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209562821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209569460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209583499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209588070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304209590309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304209591391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304209594402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209598543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209601995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209609375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209735292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209738461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209760834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209762801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209814214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304209816745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304209817726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304209818084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209819357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209827053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209828399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209830917
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1304209833209
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304209837284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304209850206
