what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304541603645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304541643257
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304541650290
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304541653766
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1304541656229
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1304541656249
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304541657266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304541712901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304541735664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304541753002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542003635
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1304542006190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542035989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542050671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542051475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542164277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304542172844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542173283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542307836
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304542312667
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304542312856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542315360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542484852
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304542488662
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304542495582
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1304542648078
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304542648282
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1304542649096
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304542649326
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1304542652738
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1304542652758
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304542653732
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1304542682519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542721926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304542725605
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304542727194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304543397633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304546101144
activated,editor,jd.ide.eclipse,0.1.3,"jd.ide.eclipse.editors.JDClassFileEditor.win32.x86_64",1304546102193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304546141400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304546388143
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304546389837
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304546397326
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304546397349
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304546402637
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304546426666
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1304546430742
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1304546431747
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1304546435576
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1304546435691
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1304546435727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304546438054
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1304546438136
