what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198863537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198865960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198873549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198876462
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198879035
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198879083
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304198881437
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198881686
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198881747
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304198890338
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198890568
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198890604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198895523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198901078
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198904222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198910319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198912027
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304198913126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1304198913831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198926195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198927665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198932917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198937367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1304198940052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198945723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198949942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1304198951505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1304198956694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198960742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198962161
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198965212
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304198965864
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198966036
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198968214
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198968214
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304198969673
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198969864
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198969925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198983628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198983745
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198983787
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198983819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304198986090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198987872
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198987872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198993090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198993233
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198993291
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198993321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304198994337
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198995503
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198995503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198998334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304198998432
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198998478
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304198998509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304198999065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199000112
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199000113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199029954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199031730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199037342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199040064
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304199132575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304199133908
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1304199134776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199134795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199146135
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1304199162511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199164871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199166683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199175117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199193539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199196271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199279715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199280397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199283481
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199303564
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199305116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199305160
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304199309648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199310943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199311155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199312844
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199313234
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199313512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199313558
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304199316194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199317173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199317376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199317782
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199318483
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199318674
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199318712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304199323910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199324280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304199325981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199327338
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304199328265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199329049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199329288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199329838
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199331351
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199331588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199331629
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199339176
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199339376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199339429
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304199342532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199343104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199343297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199343843
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199344803
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199345014
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304199345055
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304199347537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199348162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304199348363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304199348906
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1304199349905
