what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000217605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000218445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000220434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000222461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000226089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000227170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000227900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000229732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000235538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000236755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000255752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000256174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000257248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000259544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000259981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000260655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000262697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000265657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000269958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000273366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000274380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000276437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000278128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000281401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000285811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000346216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000350818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000353364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306000355347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306000356064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001346027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001356402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001361265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306001369370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001370312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001385261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001387434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001402939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306001431195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001431591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001506745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306001518592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024390107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024390262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024391507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024391535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024394056
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306024394557
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1306024394772
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1306024394785
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1306024394797
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1306024394806
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1306098172707
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1306098172708
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1306098172709
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1306098172709
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1306098172710
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1306098172710
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1306098172711
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1306098172711
