what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188314955
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1304188320036
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188329310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188329352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188342330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188342803
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188342906
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1304188345176
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1304188345258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188348719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188351649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188352771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304188374081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1304188375213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304188376433
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1304188381212
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1304188381227
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304188384038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188394729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188425581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188432043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188634497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188635632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304188636771
